text,label
Congratulations! You've been selected by the Academic Affairs for a Research Stipend. Claim your Research Stipend by end of the day before the link expires.,1
Congratulations! You've been selected by the Academic Affairs for a Research Stipend. Claim your Research Stipend by end of the day before the link expires.,1
Exclusive Dining Hall Credit approved for you! The Registrar's Office requires your bank details immediately to deposit the funds.,1
Exclusive Dining Hall Credit approved for you! The Registrar's Office requires your bank details immediately to deposit the funds.,1
Exclusive Dining Hall Credit approved for you! The Registrar's Office requires your bank details immediately to deposit the funds.,1
Exclusive Dining Hall Credit approved for you! The Registrar's Office requires your bank details immediately to deposit the funds.,1
Exclusive Dining Hall Credit approved for you! The Registrar's Office requires your bank details immediately to deposit the funds.,1
Exclusive Dining Hall Credit approved for you! The Registrar's Office requires your bank details immediately to deposit the funds.,1
Your Scholarship payment failed. The Student Health Center will issue a penalty of $250 if not resolved to avoid permanent loss. Pay now to avoid further locked.,1
Your Scholarship payment failed. The Student Health Center will issue a penalty of $250 if not resolved to avoid permanent loss. Pay now to avoid further locked.,1
Your Scholarship payment failed. The Student Health Center will issue a penalty of $250 if not resolved to avoid permanent loss. Pay now to avoid further locked.,1
Your Scholarship payment failed. The Student Health Center will issue a penalty of $250 if not resolved to avoid permanent loss. Pay now to avoid further locked.,1
Your Scholarship payment failed. The Student Health Center will issue a penalty of $250 if not resolved to avoid permanent loss. Pay now to avoid further locked.,1
Your Scholarship payment failed. The Student Health Center will issue a penalty of $250 if not resolved to avoid permanent loss. Pay now to avoid further locked.,1
Your Library Privileges payment failed. The Registrar's Office will issue a penalty of $250 if not resolved before midnight. Pay now to avoid further terminated.,1
Your Library Privileges payment failed. The Registrar's Office will issue a penalty of $250 if not resolved before midnight. Pay now to avoid further terminated.,1
Your Library Privileges payment failed. The Registrar's Office will issue a penalty of $250 if not resolved before midnight. Pay now to avoid further terminated.,1
Your Library Privileges payment failed. The Registrar's Office will issue a penalty of $250 if not resolved before midnight. Pay now to avoid further terminated.,1
Your Library Privileges payment failed. The Registrar's Office will issue a penalty of $250 if not resolved before midnight. Pay now to avoid further terminated.,1
Your Library Privileges payment failed. The Registrar's Office will issue a penalty of $250 if not resolved before midnight. Pay now to avoid further terminated.,1
